Name,Game,Area,Location
Tatsugiri,Scarlet,Paldea,5☆
Tatsugiri,Violet,Paldea,5☆
Tauros (Aqua),Violet,Paldea,5☆
Tauros (Aqua),Violet,Paldea,6☆
Tauros (Blaze),Scarlet,Paldea,5☆
Tauros (Blaze),Scarlet,Paldea,6☆
Tauros (Combat),Scarlet,Paldea,4☆
Tauros (Combat),Scarlet,Paldea,6☆
Tauros (Combat),Violet,Paldea,4☆
Tauros (Combat),Violet,Paldea,6☆
Tauros (Kantonian),Shield,Crown Tundra,Dynamax Adventure
Tauros (Kantonian),Shield,Isle of Armor,Den 101
Tauros (Kantonian),Shield,Isle of Armor,Den 102
Tauros (Kantonian),Sword,Crown Tundra,Dynamax Adventure
Tauros (Kantonian),Sword,Isle of Armor,Den 101
Tauros (Kantonian),Sword,Isle of Armor,Den 102
Teddiursa,Scarlet,Paldea,2☆
Teddiursa,Violet,Paldea,2☆
Tentacool,Scarlet,Terarium,2☆
Tentacool,Shield,Isle of Armor,Den 119
Tentacool,Shield,Isle of Armor,Den 137
Tentacool,Shield,Isle of Armor,Den 146
Tentacool,Shield,Isle of Armor,Den 147
Tentacool,Shield,Isle of Armor,Den 155
Tentacool,Sword,Isle of Armor,Den 119
Tentacool,Sword,Isle of Armor,Den 137
Tentacool,Sword,Isle of Armor,Den 146
Tentacool,Sword,Isle of Armor,Den 147
Tentacool,Sword,Isle of Armor,Den 155
Tentacool,Violet,Terarium,2☆
Tentacruel,Scarlet,Terarium,4☆
Tentacruel,Shield,Crown Tundra,Dynamax Adventure
Tentacruel,Shield,Isle of Armor,Den 119
Tentacruel,Shield,Isle of Armor,Den 137
Tentacruel,Shield,Isle of Armor,Den 138
Tentacruel,Shield,Isle of Armor,Den 146
Tentacruel,Shield,Isle of Armor,Den 147
Tentacruel,Shield,Isle of Armor,Den 155
Tentacruel,Sword,Crown Tundra,Dynamax Adventure
Tentacruel,Sword,Isle of Armor,Den 119
Tentacruel,Sword,Isle of Armor,Den 137
Tentacruel,Sword,Isle of Armor,Den 138
Tentacruel,Sword,Isle of Armor,Den 146
Tentacruel,Sword,Isle of Armor,Den 147
Tentacruel,Sword,Isle of Armor,Den 155
Tentacruel,Violet,Terarium,4☆
Thievul,Shield,Crown Tundra,Den 187
Thievul,Shield,Crown Tundra,Dynamax Adventure
Thievul,Shield,Galar,Den 36
Thievul,Shield,Galar,Den 63
Thievul,Shield,Galar,Den 69
Thievul,Shield,Galar,Den 88
Thievul,Shield,Isle of Armor,Den 122
Thievul,Sword,Crown Tundra,Den 187
Thievul,Sword,Crown Tundra,Dynamax Adventure
Thievul,Sword,Galar,Den 36
Thievul,Sword,Galar,Den 63
Thievul,Sword,Galar,Den 69
Thievul,Sword,Galar,Den 88
Thievul,Sword,Isle of Armor,Den 122
Throh,Shield,Galar,Den 10
Throh,Shield,Isle of Armor,Den 124
Thundurus,Shield,Crown Tundra,Dynamax Adventure
Timburr,Scarlet,Kitakami,2☆
Timburr,Shield,Crown Tundra,Den 172
Timburr,Shield,Galar,Den 1
Timburr,Sword,Crown Tundra,Den 172
Timburr,Sword,Galar,Den 1
Timburr,Violet,Kitakami,2☆
Tinkatink,Scarlet,Paldea,2☆
Tinkatink,Violet,Paldea,2☆
Tinkaton,Scarlet,Paldea,5☆
Tinkaton,Scarlet,Paldea,6☆
Tinkaton,Violet,Paldea,5☆
Tinkaton,Violet,Paldea,6☆
Tinkatuff,Scarlet,Paldea,3☆
Tinkatuff,Violet,Paldea,3☆
Toedscool,Scarlet,Paldea,1☆
Toedscool,Violet,Paldea,1☆
Toedscruel,Scarlet,Paldea,4☆
Toedscruel,Scarlet,Paldea,6☆
Toedscruel,Violet,Paldea,4☆
Toedscruel,Violet,Paldea,6☆
Togedemaru,Shield,Crown Tundra,Dynamax Adventure
Togedemaru,Shield,Galar,Den 12
Togedemaru,Shield,Galar,Den 25
Togedemaru,Shield,Galar,Den 56
Togedemaru,Sword,Crown Tundra,Dynamax Adventure
Togedemaru,Sword,Galar,Den 12
Togedemaru,Sword,Galar,Den 25
Togedemaru,Sword,Galar,Den 56
Togekiss,Shield,Galar,Den 33
Togekiss,Shield,Galar,Den 62
Togekiss,Shield,Galar,Den 74
Togekiss,Shield,Galar,Den 82
Togekiss,Shield,Galar,Den 87
Togekiss,Sword,Galar,Den 33
Togekiss,Sword,Galar,Den 62
Togekiss,Sword,Galar,Den 74
Togekiss,Sword,Galar,Den 82
Togekiss,Sword,Galar,Den 87
Togepi,Shield,Galar,Den 33
Togepi,Shield,Galar,Den 62
Togepi,Shield,Galar,Den 74
Togepi,Shield,Galar,Den 82
Togepi,Shield,Galar,Den 87
Togepi,Sword,Galar,Den 33
Togepi,Sword,Galar,Den 62
Togepi,Sword,Galar,Den 74
Togepi,Sword,Galar,Den 82
Togepi,Sword,Galar,Den 87
Togetic,Shield,Crown Tundra,Dynamax Adventure
Togetic,Shield,Galar,Den 33
Togetic,Shield,Galar,Den 62
Togetic,Shield,Galar,Den 74
Togetic,Shield,Galar,Den 82
Togetic,Shield,Galar,Den 87
Togetic,Sword,Crown Tundra,Dynamax Adventure
Togetic,Sword,Galar,Den 33
Togetic,Sword,Galar,Den 62
Togetic,Sword,Galar,Den 74
Togetic,Sword,Galar,Den 82
Togetic,Sword,Galar,Den 87
Torkoal,Scarlet,Paldea,4☆
Torkoal,Scarlet,Paldea,6☆
Torkoal,Shield,Crown Tundra,Dynamax Adventure
Torkoal,Shield,Galar,Den 18
Torkoal,Shield,Galar,Den 19
Torkoal,Shield,Galar,Den 20
Torkoal,Shield,Galar,Den 53
Torkoal,Shield,Galar,Den 54
Torkoal,Shield,Galar,Den 71
Torkoal,Shield,Galar,Den 77
Torkoal,Shield,Galar,Den 80
Torkoal,Shield,Isle of Armor,Den 113
Torkoal,Shield,Isle of Armor,Den 114
Torkoal,Sword,Crown Tundra,Dynamax Adventure
Torkoal,Sword,Galar,Den 18
Torkoal,Sword,Galar,Den 19
Torkoal,Sword,Galar,Den 20
Torkoal,Sword,Galar,Den 53
Torkoal,Sword,Galar,Den 54
Torkoal,Sword,Galar,Den 71
Torkoal,Sword,Galar,Den 77
Torkoal,Sword,Galar,Den 80
Torkoal,Sword,Isle of Armor,Den 113
Torkoal,Sword,Isle of Armor,Den 114
Torkoal,Violet,Paldea,4☆
Torkoal,Violet,Paldea,6☆
Tornadus,Sword,Crown Tundra,Dynamax Adventure
Toxapex,Scarlet,Paldea,6☆
Toxapex,Shield,Galar,Den 29
Toxapex,Shield,Galar,Den 41
Toxapex,Shield,Galar,Den 44
Toxapex,Shield,Galar,Den 67
Toxapex,Shield,Galar,Den 91
Toxapex,Shield,Isle of Armor,Den 120
Toxapex,Shield,Isle of Armor,Den 138
Toxapex,Sword,Galar,Den 29
Toxapex,Sword,Galar,Den 41
Toxapex,Sword,Galar,Den 44
Toxapex,Sword,Galar,Den 60
Toxapex,Sword,Galar,Den 67
Toxapex,Sword,Galar,Den 86
Toxapex,Sword,Galar,Den 91
Toxapex,Sword,Isle of Armor,Den 120
Toxapex,Sword,Isle of Armor,Den 138
Toxapex,Violet,Paldea,6☆
Toxel,Scarlet,Paldea,1☆
Toxel,Shield,Galar,Den 25
Toxel,Shield,Galar,Den 30
Toxel,Shield,Galar,Den 56
Toxel,Shield,Galar,Den 57
Toxel,Shield,Galar,Den 60
Toxel,Shield,Galar,Den 72
Toxel,Shield,Galar,Den 86
Toxel,Sword,Galar,Den 25
Toxel,Sword,Galar,Den 30
Toxel,Sword,Galar,Den 56
Toxel,Sword,Galar,Den 57
Toxel,Sword,Galar,Den 60
Toxel,Sword,Galar,Den 72
Toxel,Sword,Galar,Den 86
Toxel,Violet,Paldea,1☆
Toxicroak,Scarlet,Paldea,4☆
Toxicroak,Shield,Galar,Den 1
Toxicroak,Shield,Galar,Den 48
Toxicroak,Shield,Isle of Armor,Den 123
Toxicroak,Shield,Isle of Armor,Den 124
Toxicroak,Violet,Paldea,4☆
Toxtricity,Scarlet,Paldea,5☆
Toxtricity,Shield,Crown Tundra,Den 165
Toxtricity,Shield,Crown Tundra,Dynamax Adventure
Toxtricity,Shield,Galar,Den 25
Toxtricity,Shield,Galar,Den 30
Toxtricity,Shield,Galar,Den 56
Toxtricity,Shield,Galar,Den 60
Toxtricity,Shield,Galar,Den 72
Toxtricity,Shield,Galar,Den 86
Toxtricity,Sword,Crown Tundra,Den 165
Toxtricity,Sword,Crown Tundra,Dynamax Adventure
Toxtricity,Sword,Galar,Den 25
Toxtricity,Sword,Galar,Den 30
Toxtricity,Sword,Galar,Den 56
Toxtricity,Sword,Galar,Den 60
Toxtricity,Sword,Galar,Den 72
Toxtricity,Sword,Galar,Den 86
Toxtricity,Violet,Paldea,5☆
Tranquill,Shield,Galar,Den 31
Tranquill,Shield,Galar,Den 65
Tranquill,Shield,Isle of Armor,Den 108
Tranquill,Sword,Galar,Den 31
Tranquill,Sword,Galar,Den 65
Tranquill,Sword,Isle of Armor,Den 108
Trapinch,Scarlet,Terarium,2☆
Trapinch,Shield,Galar,Den 17
Trapinch,Shield,Galar,Den 37
Trapinch,Shield,Galar,Den 64
Trapinch,Shield,Isle of Armor,Den 104
Trapinch,Sword,Galar,Den 17
Trapinch,Sword,Galar,Den 37
Trapinch,Sword,Galar,Den 64
Trapinch,Sword,Isle of Armor,Den 104
Trapinch,Violet,Terarium,2☆
Trevenant,Scarlet,Kitakami,5☆
Trevenant,Scarlet,Kitakami,6☆
Trevenant,Shield,Crown Tundra,Den 182
Trevenant,Shield,Crown Tundra,Den 183
Trevenant,Shield,Crown Tundra,Dynamax Adventure
Trevenant,Shield,Galar,Den 28
Trevenant,Shield,Galar,Den 6
Trevenant,Sword,Crown Tundra,Den 182
Trevenant,Sword,Crown Tundra,Den 183
Trevenant,Sword,Crown Tundra,Dynamax Adventure
Trevenant,Sword,Galar,Den 28
Trevenant,Sword,Galar,Den 6
Trevenant,Violet,Kitakami,5☆
Trevenant,Violet,Kitakami,6☆
Tropius,Scarlet,Paldea,4☆
Tropius,Violet,Paldea,4☆
Trubbish,Shield,Crown Tundra,Den 175
Trubbish,Shield,Galar,Den 29
Trubbish,Shield,Galar,Den 60
Trubbish,Shield,Galar,Den 86
Trubbish,Sword,Crown Tundra,Den 175
Trubbish,Sword,Galar,Den 29
Trubbish,Sword,Galar,Den 60
Trubbish,Sword,Galar,Den 86
Trumbeak,Scarlet,Terarium,3☆
Trumbeak,Violet,Terarium,3☆
Tsareena,Scarlet,Paldea,5☆
Tsareena,Shield,Crown Tundra,Dynamax Adventure
Tsareena,Shield,Galar,Den 26
Tsareena,Shield,Galar,Den 70
Tsareena,Shield,Isle of Armor,Den 151
Tsareena,Sword,Crown Tundra,Dynamax Adventure
Tsareena,Sword,Galar,Den 26
Tsareena,Sword,Galar,Den 70
Tsareena,Sword,Isle of Armor,Den 151
Tsareena,Violet,Paldea,5☆
Turtonator,Sword,Crown Tundra,Den 185
Turtonator,Sword,Galar,Den 19
Turtonator,Sword,Galar,Den 37
Turtonator,Sword,Galar,Den 54
Turtonator,Sword,Galar,Den 64
Turtonator,Sword,Isle of Armor,Den 132
Tympole,Shield,Galar,Den 41
Tympole,Shield,Galar,Den 9
Tympole,Shield,Isle of Armor,Den 136
Tympole,Sword,Galar,Den 41
Tympole,Sword,Galar,Den 9
Tympole,Sword,Isle of Armor,Den 136
Tynamo,Scarlet,Paldea,1☆
Tynamo,Violet,Paldea,1☆
Tyranitar,Scarlet,Paldea,5☆
Tyranitar,Scarlet,Paldea,6☆
Tyranitar,Shield,Galar,Den 36
Tyranitar,Shield,Galar,Den 51
Tyranitar,Shield,Galar,Den 63
Tyranitar,Shield,Galar,Den 88
Tyrantrum,Shield,Crown Tundra,Den 184
Tyrantrum,Shield,Crown Tundra,Den 185
Tyrantrum,Shield,Crown Tundra,Den 196
Tyrantrum,Shield,Crown Tundra,Dynamax Adventure
Tyrantrum,Sword,Crown Tundra,Den 184
Tyrantrum,Sword,Crown Tundra,Den 185
Tyrantrum,Sword,Crown Tundra,Den 196
Tyrantrum,Sword,Crown Tundra,Dynamax Adventure
Tyrogue,Scarlet,Terarium,1☆
Tyrogue,Shield,Crown Tundra,Den 173
Tyrogue,Shield,Galar,Den 1
Tyrogue,Shield,Galar,Den 10
Tyrogue,Sword,Crown Tundra,Den 173
Tyrogue,Sword,Galar,Den 1
Tyrogue,Sword,Galar,Den 10
Tyrogue,Violet,Terarium,1☆
Tyrunt,Shield,Crown Tundra,Den 184
Tyrunt,Shield,Crown Tundra,Den 185
Tyrunt,Shield,Crown Tundra,Den 196
Tyrunt,Sword,Crown Tundra,Den 184
Tyrunt,Sword,Crown Tundra,Den 185
Tyrunt,Sword,Crown Tundra,Den 196
Umbreon,Scarlet,Paldea,6☆
Umbreon,Shield,Crown Tundra,Den 194
Umbreon,Shield,Crown Tundra,Den 195
Umbreon,Shield,Galar,Den 69
Umbreon,Sword,Crown Tundra,Den 194
Umbreon,Sword,Crown Tundra,Den 195
Umbreon,Sword,Galar,Den 69
Umbreon,Violet,Paldea,6☆
Unfezant,Shield,Crown Tundra,Dynamax Adventure
Unfezant,Shield,Galar,Den 31
Unfezant,Shield,Galar,Den 39
Unfezant,Shield,Galar,Den 65
Unfezant,Shield,Isle of Armor,Den 108
Unfezant,Sword,Crown Tundra,Dynamax Adventure
Unfezant,Sword,Galar,Den 31
Unfezant,Sword,Galar,Den 39
Unfezant,Sword,Galar,Den 65
Unfezant,Sword,Isle of Armor,Den 108
Ursaring,Scarlet,Paldea,4☆
Ursaring,Violet,Paldea,4☆
Uxie,Shield,Crown Tundra,Dynamax Adventure
Uxie,Sword,Crown Tundra,Dynamax Adventure
Vanillish,Shield,Crown Tundra,Dynamax Adventure
Vanillish,Shield,Galar,Den 21
Vanillish,Shield,Galar,Den 73
Vanillish,Sword,Crown Tundra,Dynamax Adventure
Vanillish,Sword,Galar,Den 21
Vanillish,Sword,Galar,Den 73
Vanillite,Shield,Galar,Den 21
Vanillite,Shield,Galar,Den 55
Vanillite,Shield,Galar,Den 73
Vanillite,Shield,Galar,Den 83
Vanillite,Sword,Galar,Den 21
Vanillite,Sword,Galar,Den 55
Vanillite,Sword,Galar,Den 73
Vanilluxe,Shield,Crown Tundra,Den 170
Vanilluxe,Shield,Crown Tundra,Den 171
Vanilluxe,Shield,Galar,Den 21
Vanilluxe,Shield,Galar,Den 55
Vanilluxe,Shield,Galar,Den 73
Vanilluxe,Shield,Galar,Den 83
Vanilluxe,Sword,Crown Tundra,Den 170
Vanilluxe,Sword,Crown Tundra,Den 171
Vanilluxe,Sword,Galar,Den 21
Vanilluxe,Sword,Galar,Den 55
Vanilluxe,Sword,Galar,Den 73
Vaporeon,Scarlet,Paldea,6☆
Vaporeon,Shield,Crown Tundra,Den 194
Vaporeon,Shield,Crown Tundra,Den 195
Vaporeon,Shield,Crown Tundra,Dynamax Adventure
Vaporeon,Shield,Galar,Den 67
Vaporeon,Sword,Crown Tundra,Den 194
Vaporeon,Sword,Crown Tundra,Den 195
Vaporeon,Sword,Crown Tundra,Dynamax Adventure
Vaporeon,Sword,Galar,Den 67
Vaporeon,Violet,Paldea,6☆
Varoom,Scarlet,Paldea,2☆
Varoom,Violet,Paldea,2☆
Veluza,Scarlet,Paldea,4☆
Veluza,Violet,Paldea,4☆
Venipede,Shield,Isle of Armor,Den 119
Venipede,Sword,Isle of Armor,Den 119
Venomoth,Scarlet,Paldea,3☆
Venomoth,Violet,Paldea,3☆
Venonat,Scarlet,Paldea,1☆
Venonat,Violet,Paldea,1☆
Venusaur,Shield,Isle of Armor,Den 145
Venusaur,Shield,Isle of Armor,Den 154
Venusaur,Sword,Isle of Armor,Den 145
Venusaur,Sword,Isle of Armor,Den 154
Vespiquen,Scarlet,Paldea,4☆
Vespiquen,Shield,Crown Tundra,Dynamax Adventure
Vespiquen,Shield,Galar,Den 5
Vespiquen,Shield,Isle of Armor,Den 143
Vespiquen,Shield,Isle of Armor,Den 144
Vespiquen,Sword,Crown Tundra,Dynamax Adventure
Vespiquen,Sword,Galar,Den 5
Vespiquen,Sword,Isle of Armor,Den 143
Vespiquen,Sword,Isle of Armor,Den 144
Vespiquen,Violet,Paldea,4☆
Vibrava,Scarlet,Terarium,4☆
Vibrava,Shield,Galar,Den 17
Vibrava,Shield,Galar,Den 37
Vibrava,Shield,Galar,Den 64
Vibrava,Sword,Galar,Den 17
Vibrava,Sword,Galar,Den 37
Vibrava,Violet,Terarium,4☆
Victreebel,Scarlet,Kitakami,5☆
Victreebel,Violet,Kitakami,5☆
Vigoroth,Scarlet,Paldea,4☆
Vigoroth,Violet,Paldea,4☆
Vikavolt,Scarlet,Kitakami,5☆
Vikavolt,Shield,Crown Tundra,Dynamax Adventure
Vikavolt,Shield,Galar,Den 24
Vikavolt,Shield,Galar,Den 4
Vikavolt,Shield,Galar,Den 72
Vikavolt,Sword,Crown Tundra,Dynamax Adventure
Vikavolt,Sword,Galar,Den 24
Vikavolt,Sword,Galar,Den 4
Vikavolt,Sword,Galar,Den 72
Vikavolt,Violet,Kitakami,5☆
Vileplume,Scarlet,Terarium,4☆
Vileplume,Shield,Crown Tundra,Dynamax Adventure
Vileplume,Shield,Galar,Den 26
Vileplume,Shield,Galar,Den 29
Vileplume,Shield,Galar,Den 30
Vileplume,Sword,Crown Tundra,Dynamax Adventure
Vileplume,Sword,Galar,Den 26
Vileplume,Sword,Galar,Den 29
Vileplume,Sword,Galar,Den 30
Vileplume,Violet,Terarium,4☆
Volbeat,Scarlet,Kitakami,2☆
Volbeat,Scarlet,Kitakami,4☆
Volbeat,Violet,Kitakami,2☆
Volbeat,Violet,Kitakami,4☆
Volcarona,Scarlet,Paldea,5☆
Volcarona,Scarlet,Paldea,6☆
Volcarona,Shield,Isle of Armor,Den 113
Volcarona,Shield,Isle of Armor,Den 114
Volcarona,Sword,Isle of Armor,Den 113
Volcarona,Sword,Isle of Armor,Den 114
Volcarona,Violet,Paldea,5☆
Volcarona,Violet,Paldea,6☆
Voltorb,Scarlet,Paldea,2☆
Voltorb,Violet,Paldea,2☆
Vullaby,Scarlet,Kitakami,3☆
Vullaby,Shield,Galar,Den 31
Vullaby,Shield,Galar,Den 36
Vullaby,Shield,Galar,Den 63
Vullaby,Shield,Galar,Den 88
Vullaby,Shield,Isle of Armor,Den 107
Vullaby,Shield,Isle of Armor,Den 108
Vullaby,Violet,Kitakami,3☆
Vulpix (Alolan),Scarlet,Terarium,3☆
Vulpix (Kantonian),Scarlet,Kitakami,2☆
Vulpix (Kantonian),Sword,Galar,Den 18
Vulpix (Kantonian),Sword,Galar,Den 19
Vulpix (Kantonian),Sword,Galar,Den 20
Vulpix (Kantonian),Sword,Galar,Den 53
Vulpix (Kantonian),Sword,Galar,Den 54
Vulpix (Kantonian),Sword,Galar,Den 71
Vulpix (Kantonian),Sword,Galar,Den 77
Vulpix (Kantonian),Sword,Galar,Den 80
Vulpix (Kantonian),Violet,Kitakami,2☆
Wailmer,Shield,Crown Tundra,Dynamax Adventure
Wailmer,Shield,Galar,Den 7
Wailmer,Shield,Galar,Den 76
Wailmer,Shield,Galar,Den 8
Wailmer,Shield,Isle of Armor,Den 139
Wailmer,Shield,Isle of Armor,Den 140
Wailmer,Sword,Crown Tundra,Dynamax Adventure
Wailmer,Sword,Galar,Den 7
Wailmer,Sword,Galar,Den 76
Wailmer,Sword,Galar,Den 8
Wailmer,Sword,Isle of Armor,Den 139
Wailmer,Sword,Isle of Armor,Den 140
Wailord,Shield,Galar,Den 7
Wailord,Shield,Galar,Den 76
Wailord,Shield,Galar,Den 8
Wailord,Shield,Isle of Armor,Den 139
Wailord,Sword,Galar,Den 7
Wailord,Sword,Galar,Den 76
Wailord,Sword,Galar,Den 8
Wailord,Sword,Isle of Armor,Den 139
Walrein,Shield,Crown Tundra,Den 170
Walrein,Shield,Crown Tundra,Den 171
Walrein,Sword,Crown Tundra,Den 170
Walrein,Sword,Crown Tundra,Den 171
Wartortle,Shield,Crown Tundra,Dynamax Adventure
Wartortle,Sword,Crown Tundra,Dynamax Adventure
Wattrel,Scarlet,Paldea,1☆
Wattrel,Violet,Paldea,1☆
Weavile,Scarlet,Paldea,5☆
Weavile,Shield,Crown Tundra,Den 186
Weavile,Shield,Crown Tundra,Den 187
Weavile,Shield,Galar,Den 22
Weavile,Shield,Galar,Den 35
Weavile,Shield,Galar,Den 63
Weavile,Sword,Crown Tundra,Den 186
Weavile,Sword,Crown Tundra,Den 187
Weavile,Sword,Galar,Den 22
Weavile,Sword,Galar,Den 35
Weavile,Sword,Galar,Den 63
Weavile,Violet,Paldea,5☆
Weepinbell,Scarlet,Kitakami,3☆
Weepinbell,Violet,Kitakami,3☆
Weezing (Galarian),Shield,Crown Tundra,Den 191
Weezing (Galarian),Shield,Crown Tundra,Dynamax Adventure
Weezing (Galarian),Shield,Galar,Den 30
Weezing (Galarian),Shield,Galar,Den 60
Weezing (Galarian),Shield,Galar,Den 86
Weezing (Galarian),Shield,Isle of Armor,Den 120
Weezing (Galarian),Sword,Crown Tundra,Den 191
Weezing (Galarian),Sword,Crown Tundra,Dynamax Adventure
Weezing (Galarian),Sword,Galar,Den 30
Weezing (Galarian),Sword,Galar,Den 60
Weezing (Galarian),Sword,Galar,Den 86
Weezing (Galarian),Sword,Isle of Armor,Den 120
Weezing (Kantonian),Shield,Crown Tundra,Dynamax Adventure
Weezing (Kantonian),Sword,Crown Tundra,Dynamax Adventure
Whimsicott,Scarlet,Terarium,4☆
Whimsicott,Scarlet,Terarium,6☆
Whimsicott,Shield,Crown Tundra,Den 190
Whimsicott,Shield,Crown Tundra,Den 191
Whimsicott,Shield,Crown Tundra,Dynamax Adventure
Whimsicott,Shield,Galar,Den 27
Whimsicott,Shield,Galar,Den 59
Whimsicott,Shield,Galar,Den 70
Whimsicott,Sword,Crown Tundra,Den 190
Whimsicott,Sword,Crown Tundra,Den 191
Whimsicott,Sword,Crown Tundra,Dynamax Adventure
Whimsicott,Sword,Galar,Den 27
Whimsicott,Sword,Galar,Den 59
Whimsicott,Sword,Galar,Den 70
Whimsicott,Violet,Terarium,4☆
Whimsicott,Violet,Terarium,6☆
Whirlipede,Shield,Isle of Armor,Den 110
Whirlipede,Shield,Isle of Armor,Den 119
Whirlipede,Shield,Isle of Armor,Den 120
Whirlipede,Sword,Isle of Armor,Den 110
Whirlipede,Sword,Isle of Armor,Den 119
Whirlipede,Sword,Isle of Armor,Den 120
Whiscash,Scarlet,Paldea,4☆
Whiscash,Shield,Crown Tundra,Den 162
Whiscash,Shield,Crown Tundra,Dynamax Adventure
Whiscash,Shield,Galar,Den 16
Whiscash,Shield,Galar,Den 75
Whiscash,Shield,Isle of Armor,Den 135
Whiscash,Shield,Isle of Armor,Den 136
Whiscash,Shield,Isle of Armor,Den 148
Whiscash,Sword,Crown Tundra,Den 162
Whiscash,Sword,Crown Tundra,Dynamax Adventure
Whiscash,Sword,Galar,Den 16
Whiscash,Sword,Galar,Den 75
Whiscash,Sword,Isle of Armor,Den 135
Whiscash,Sword,Isle of Armor,Den 136
Whiscash,Sword,Isle of Armor,Den 148
Whiscash,Violet,Paldea,4☆
Whismur,Shield,Isle of Armor,Den 101
Whismur,Shield,Isle of Armor,Den 102
Whismur,Sword,Isle of Armor,Den 101
Whismur,Sword,Isle of Armor,Den 102
Wigglytuff,Scarlet,Paldea,4☆
Wigglytuff,Shield,Crown Tundra,Dynamax Adventure
Wigglytuff,Shield,Isle of Armor,Den 100
Wigglytuff,Shield,Isle of Armor,Den 125
Wigglytuff,Shield,Isle of Armor,Den 99
Wigglytuff,Sword,Crown Tundra,Dynamax Adventure
Wigglytuff,Sword,Isle of Armor,Den 100
Wigglytuff,Sword,Isle of Armor,Den 125
Wigglytuff,Sword,Isle of Armor,Den 99
Wigglytuff,Violet,Paldea,4☆
Wiglett,Scarlet,Paldea,1☆
Wiglett,Violet,Paldea,1☆
Wimpod,Shield,Galar,Den 46
Wimpod,Shield,Galar,Den 90
Wimpod,Shield,Galar,Den 92
Wimpod,Sword,Galar,Den 46
Wimpod,Sword,Galar,Den 90
Wimpod,Sword,Galar,Den 92
Wingull,Scarlet,Paldea,1☆
Wingull,Shield,Galar,Den 32
Wingull,Shield,Galar,Den 61
Wingull,Shield,Galar,Den 89
Wingull,Sword,Galar,Den 32
Wingull,Sword,Galar,Den 61
Wingull,Sword,Galar,Den 89
Wingull,Violet,Paldea,1☆
Wishiwashi,Shield,Galar,Den 41
Wishiwashi,Shield,Galar,Den 7
Wishiwashi,Shield,Galar,Den 75
Wishiwashi,Shield,Galar,Den 78
Wishiwashi,Shield,Galar,Den 8
Wishiwashi,Shield,Isle of Armor,Den 137
Wishiwashi,Shield,Isle of Armor,Den 139
Wishiwashi,Sword,Galar,Den 41
Wishiwashi,Sword,Galar,Den 7
Wishiwashi,Sword,Galar,Den 75
Wishiwashi,Sword,Galar,Den 78
Wishiwashi,Sword,Galar,Den 8
Wishiwashi,Sword,Isle of Armor,Den 137
Wishiwashi,Sword,Isle of Armor,Den 139
Wobbuffet,Shield,Galar,Den 14
Wobbuffet,Sword,Galar,Den 14
Woobat,Shield,Crown Tundra,Den 177
Woobat,Shield,Galar,Den 31
Woobat,Shield,Galar,Den 50
Woobat,Shield,Galar,Den 68
Woobat,Shield,Isle of Armor,Den 107
Woobat,Sword,Crown Tundra,Den 177
Woobat,Sword,Galar,Den 31
Woobat,Sword,Galar,Den 50
Woobat,Sword,Galar,Den 68
Woobat,Sword,Isle of Armor,Den 107
Wooloo,Shield,Galar,Den 40
Wooloo,Shield,Galar,Den 65
Wooloo,Shield,Isle of Armor,Den 158
Wooloo,Sword,Galar,Den 40
Wooloo,Sword,Galar,Den 65
Wooloo,Sword,Isle of Armor,Den 158
Wooper (Johtonian),Scarlet,Kitakami,1☆
Wooper (Johtonian),Shield,Galar,Den 52
Wooper (Johtonian),Shield,Galar,Den 75
Wooper (Johtonian),Shield,Galar,Den 9
Wooper (Johtonian),Shield,Galar,Den 93
Wooper (Johtonian),Shield,Isle of Armor,Den 133
Wooper (Johtonian),Sword,Galar,Den 52
Wooper (Johtonian),Sword,Galar,Den 75
Wooper (Johtonian),Sword,Galar,Den 9
Wooper (Johtonian),Sword,Galar,Den 93
Wooper (Johtonian),Sword,Isle of Armor,Den 133
Wooper (Johtonian),Violet,Kitakami,1☆
Wooper (Paldean),Scarlet,Paldea,1☆
Wooper (Paldean),Violet,Paldea,1☆
Wugtrio,Scarlet,Paldea,4☆
Wugtrio,Violet,Paldea,4☆
Wynaut,Shield,Galar,Den 14
Wynaut,Sword,Galar,Den 14
Xatu,Shield,Crown Tundra,Dynamax Adventure
Xatu,Shield,Galar,Den 13
Xatu,Shield,Galar,Den 14
Xatu,Shield,Galar,Den 31
Xatu,Shield,Galar,Den 32
Xatu,Shield,Galar,Den 61
Xatu,Shield,Galar,Den 89
Xatu,Sword,Crown Tundra,Dynamax Adventure
Xatu,Sword,Galar,Den 13
Xatu,Sword,Galar,Den 14
Xatu,Sword,Galar,Den 31
Xatu,Sword,Galar,Den 32
Xatu,Sword,Galar,Den 61
Xatu,Sword,Galar,Den 89
Xerneas,Sword,Crown Tundra,Dynamax Adventure
Xurkitree,Shield,Crown Tundra,Dynamax Adventure
Xurkitree,Sword,Crown Tundra,Dynamax Adventure
Yamask (Galarian),Shield,Galar,Den 17
Yamask (Galarian),Shield,Galar,Den 43
Yamask (Galarian),Shield,Galar,Den 47
Yamask (Galarian),Shield,Galar,Den 52
Yamask (Galarian),Shield,Galar,Den 81
Yamask (Galarian),Shield,Galar,Den 93
Yamask (Galarian),Sword,Galar,Den 17
Yamask (Galarian),Sword,Galar,Den 43
Yamask (Galarian),Sword,Galar,Den 47
Yamask (Galarian),Sword,Galar,Den 52
